id,name,brand
1691,Sprinter 313 VAN Street Std. 16L. Dies.,Mercedes-Benz
8964,Sprinter 314 Chassi E.L T.B. 2.2 Dies.,Mercedes-Benz
8965,Sprinter 314 Chassi Longo T.B. 2.2 Dies.,Mercedes-Benz
8910,Sprinter 314 Furgão Curto T.B. 2.2 Dies.,Mercedes-Benz
8911,Sprinter 314 Furgão E.L. T.A.  2.2 Dies.,Mercedes-Benz
8912,Sprinter 314 Furgão Longo T.A. 2.2 Dies.,Mercedes-Benz
8913,Sprinter 314 Furgão Longo T.B. 2.2 Dies.,Mercedes-Benz
1692,Sprinter 412-D Chassi Diesel,Mercedes-Benz
1693,Sprinter 413 Furgão Longo T.Alto Diesel,Mercedes-Benz
4534,Sprinter 413 VAN Luxo 2.2 16 e 20L Dies,Mercedes-Benz
1694,Sprinter 413-D Chassi Curto/Longo Diesel,Mercedes-Benz
6179,Sprinter 415 Chassi L. 2.2 Diesel,Mercedes-Benz
6180,Sprinter 415 Furgão Curto T.B. 2.2 Dies.,Mercedes-Benz
6181,Sprinter 415 Furgão E.L.T.Alt. 2.2 Dies.,Mercedes-Benz
6126,Sprinter 415 Furgão Lon.T.Alto 2.2 Dies,Mercedes-Benz
6128,Sprinter 415 Furgão Lon.T.Bai. 2.2 Dies.,Mercedes-Benz
6182,Sprinter 415 VAN Luxo T.A. 2.2 Diesel,Mercedes-Benz
6183,Sprinter 415 VAN Luxo T.B. 2.2 Diesel,Mercedes-Benz
6184,Sprinter 415 VAN Standard T.A. 2.2 Dies.,Mercedes-Benz
6185,Sprinter 415 VAN Standard T.B. 2.2 Dies.,Mercedes-Benz
8914,Sprinter 416 Chassi Longo T.B. 2.2 Dies.,Mercedes-Benz
9058,Sprinter 416 F. Vidrado E.L T.A. 2.2 Die,Mercedes-Benz
9083,Sprinter 416 F. Vidrado L. T.A. 2.2 Die.,Mercedes-Benz
8915,Sprinter 416 Furgão Curto T.B. 2.2 Dies.,Mercedes-Benz
8916,Sprinter 416 Furgão E.L. T. A. 2.2 Dies.,Mercedes-Benz
8917,Sprinter 416 Furgão Longo T.A. 2.2 Dies.,Mercedes-Benz
8918,Sprinter 416 Furgão Longo T.B. 2.2 Dies.,Mercedes-Benz
8919,Sprinter 416 VAN L. T.A. 10L 2.2 Diesel,Mercedes-Benz
8920,Sprinter 416 VAN L. T.A. 16L 2.2 Diesel,Mercedes-Benz
8921,Sprinter 416 VAN L. T.B. 10L 2.2 Diesel,Mercedes-Benz
8922,Sprinter 416 VAN L. T.B. 16L 2.2 Diesel,Mercedes-Benz
6186,Sprinter 515 Chassi E. L. 2.2 Diesel,Mercedes-Benz
6187,Sprinter 515 Chassi L. 2.2  Diesel,Mercedes-Benz
6129,Sprinter 515 Furgão E.L.T. Alto 2.2 Die.,Mercedes-Benz
6361,Sprinter 515 VAN 2.2 Diesel,Mercedes-Benz
8923,Sprinter 516 Chassi E.L. T.B. 2.2 Dies.,Mercedes-Benz
8924,Sprinter 516 Chassi Longo T.B. 2.2 Dies.,Mercedes-Benz
9084,Sprinter 516 F.Vidrado E.L. T.A. 2.2 Die,Mercedes-Benz
8925,Sprinter 516 Furgão E.L.T. Alto 2.2 Dies,Mercedes-Benz
9197,Sprinter 516 VAN E.L. T.A  20L 2.2 Dies.,Mercedes-Benz
8966,Sprinter 516 VAN E.L. T.A. 18L 2.2 Dies.,Mercedes-Benz
8967,Sprinter 516 VAN E.L. T.A. 21L 2.2 Dies.,Mercedes-Benz
7399,VITO 111 CDI Furgão 1.6 TB Diesel 4p Mec,Mercedes-Benz
7400,VITO TOURER 119 Comf.2.0 Flex 9Lug. Mec.,Mercedes-Benz
7401,VITO TOURER 119 Luxo 2.0 Flex 8Lug. Mec.,Mercedes-Benz
1697,3000 GT SL 3.0,Mitsubishi
1698,3000 GT VR-4,Mitsubishi
4251,Airtrek 2.0 16V TB-IC 202cv 4x4 5p,Mitsubishi
1699,Airtrek 2.4 16V 163cv/ 136cv 4x4 5p Aut.,Mitsubishi
7288,ASX 2.0 16V  4x4 Aut.(By Armura-Blind.),Mitsubishi
5424,ASX 2.0 16V 160cv Aut.,Mitsubishi
5425,ASX 2.0 16V 160cv Mec.,Mitsubishi
7310,ASX 2.0 16V 4x2 Aut.(By Amura-Blind.),Mitsubishi
7979,ASX 2.0 16V 4x2 Flex Aut.,Mitsubishi
5426,ASX 2.0 16V 4x4 160cv Aut.,Mitsubishi
7980,ASX 2.0 16V 4x4 Flex Aut.,Mitsubishi
8670,ASX GLS FWD 2.0 16V Flex Aut.,Mitsubishi
8671,ASX HPE AWD 2.0 16V Flex Aut.,Mitsubishi
8672,ASX HPE FWD 2.0 16V Flex Aut.,Mitsubishi
8634,ASX HPE-S AWD Flex 2.0 16V Aut.,Mitsubishi
7311,ASX O NEILL 2.0 16V 160cv Aut.,Mitsubishi
7513,ASX OUTDOOR 2.0 4x2 16V 160cv Aut.,Mitsubishi
7432,ASX OUTDOOR 2.0 4X4 16V 160 cv Mec.,Mitsubishi
7514,ASX-S 2.0 16V 160cv Aut.,Mitsubishi
1700,Colt GLXi,Mitsubishi
1701,Colt GTi Mec,Mitsubishi
1702,Diamant  LS 3.0 V6,Mitsubishi
8968,Eclipse Cross GLS 1.5 16V 165cv Aut.,Mitsubishi
8969,Eclipse Cross HPE 1.5 16V 165cv Aut.,Mitsubishi
8503,Eclipse Cross HPE-S 1.5 16V 165cv Aut.,Mitsubishi
8504,Eclipse Cross HPE-S 1.5 AWC 165cv Aut.,Mitsubishi
9140,Eclipse Cross HPE-S Outdoor 1.5 AWC Aut.,Mitsubishi
9141,Eclipse Cross HPE-S Sport 1.5 AWC Aut.,Mitsubishi
1703,Eclipse GS/ GS Turbo Mec,Mitsubishi
1704,Eclipse GST 2.0 16V Turbo,Mitsubishi
1705,Eclipse GSX 2.0 V6 16V Turbo,Mitsubishi
1706,Eclipse GT 3.0 V6 24V,Mitsubishi
4192,Eclipse GT 3.8 V6 267cv,Mitsubishi
1707,Expo LRV Sport 2.3 16V,Mitsubishi
1708,Expo SP Van 2.3 16V,Mitsubishi
1709,Galant 2.0,Mitsubishi
1710,Galant 2.5 V6,Mitsubishi
1711,Galant ES,Mitsubishi
1712,Galant GS 2.0 V6,Mitsubishi
1713,GRANDIS 2.4 16V 163cv 5p Aut.,Mitsubishi
1714,L200 2.5 4x2 CD Turbo Diesel,Mitsubishi
1715,L200 2.5 4x2 Turbo Diesel,Mitsubishi
1716,L200 2.5 4x4 CD Turbo Diesel,Mitsubishi
1717,L200 Evolution 3.2 4x4 TB Int. Diesel,Mitsubishi
1718,L200 GL 2.5 4X4 CD Diesel,Mitsubishi
1719,L200 GLS 2.5 4X4 CD Diesel,Mitsubishi
1720,L200 GLS Sport 2.5 4x4 121cv CD DTI Dies,Mitsubishi
1721,L200 HPE 2.5 8V 95cv/118cv TB-IC Diesel,Mitsubishi
1722,L200 L 2.5 4X4 CD Turbo Diesel,Mitsubishi
4122,L200 OUTDOOR GLS 2.5 4X4 CD TDI Diesel,Mitsubishi
4124,L200 OUTDOOR HPE 2.5 4x4 CD T.Dies. Aut.,Mitsubishi
4123,L200 OUTDOOR HPE 2.5 4x4 CD T.Dies. Mec.,Mitsubishi
1723,L200 RI/ RII/ RIII CD 2.5 TB Int. Diesel,Mitsubishi
1724,L200 Savana 2.5 4x4 121cv CD DTI  Dies.,Mitsubishi
1725,L200 Sport 2.5 4x4 CD Turbo Diesel,Mitsubishi
1726,L200 Sport HPE 2.5 4x4 CD DTI Dies. Aut.,Mitsubishi
1727,L200 Sport HPE 2.5 4x4 CD DTI Dies. Mec.,Mitsubishi
1728,L200 Sport RS 2.5 CD DTI (passeio) Dies.,Mitsubishi
7487,L200 T. OUTDOOR 3.2 CD TB Int.Dies. Mec.,Mitsubishi
7489,L200 T.OUTDOOR 3.2 CD TB Int. Dies. Aut.,Mitsubishi
9142,L200 Tri. Out. HPE-S 2-4 CD 4X4 Die. Aut,Mitsubishi
9143,L200 Tri. Outd. GLX 2.4 CD 4x4 Die. Mec.,Mitsubishi
9144,L200 Tri. Outd. HPE 2.4 CD 4x4 Die. Aut.,Mitsubishi
9145,L200 Tri. Outdo. GLS 2.4 CD 4x4 Die. Aut,Mitsubishi
8783,L200 Tri. Sport Outd. GLX 2.4 4x4 Diesel,Mitsubishi
9059,L200 Tri. Sport Outdoor 2.4 CD 4x4 Dies.,Mitsubishi
7312,L200 Tri.HLS Chrome Ed. 2.4 CD Flex Mec.,Mitsubishi
8321,L200 Triton GL 3.2 CD TB Int. Dies. Mec.,Mitsubishi
5936,L200 Triton GLS 3.2 CD TB Int.Diesel Mec,Mitsubishi
5937,L200 Triton GLX 3.2 CD TB Int.Diesel Mec,Mitsubishi
6544,L200 Triton HLS 2.4 Flex 16V CD Mec.,Mitsubishi
4478,L200 Triton HPE 3.2 CD TB Int.Diesel Aut,Mitsubishi
4503,L200 Triton HPE 3.2 CD TB Int.Diesel Mec,Mitsubishi
4479,L200 Triton HPE 3.5 CD V6 24V Flex Aut.,Mitsubishi
7515,L200 Triton KTM 3.2 CD TB Int.Dies. Mec.,Mitsubishi
9120,L200 Triton MotorSports HPE 2.4 Dies.,Mitsubishi
7490,L200 Triton OUTDOOR 2.4 Flex 16V CD Mec.,Mitsubishi
7740,L200 Triton S. HPE FTP 2.4 CD Dies. Aut.,Mitsubishi
7488,L200 Triton Savana 3.2 CD TBI Dies. Aut.,Mitsubishi
6240,L200 Triton Savana 3.2 CD TBI Dies. Mec.,Mitsubishi
7230,L200 Triton Savanaoff 3.2 CD TBI Die.Mec,Mitsubishi
8182,L200 Triton Sport GLS 2.4 CD Diesel Aut.,Mitsubishi
7741,L200 Triton Sport GLS 2.4 CD Diesel Mec.,Mitsubishi
8217,L200 Triton Sport GLX 2.4 CD Diesel Mec.,Mitsubishi
7742,L200 Triton Sport HPE 2.4 CD Diesel Aut.,Mitsubishi
8218,L200 Triton Sport HPE-S 2.4 CD Dies. Aut,Mitsubishi
5560,L200 Triton XB 3.2 CD TB Int.Diesel Mec.,Mitsubishi
1729,L300 Base/DX/Canter 2.5 Diesel,Mitsubishi
1730,L300 Top/Luxo 2.5 Diesel,Mitsubishi
5733,Lancer 2.0 16V 160cv Aut.,Mitsubishi
5734,Lancer 2.0 16V 160cv Mec.,Mitsubishi
1731,Lancer Evol. 2.0 Turbo,Mitsubishi
1732,Lancer Evol. VI 2.0 Turbo 4p,Mitsubishi
7142,Lancer Evol. X J. Easton 2.0 16V TB Int.,Mitsubishi
4143,Lancer Evolut. IX MR 2.0 290cv TB-IC,Mitsubishi
1733,Lancer Evolut. VII/ VIII/ IX 2.0 280cv T,Mitsubishi
5381,Lancer Evolution X 2.0 16V 295cv TB Int.,Mitsubishi
1734,Lancer GLX,Mitsubishi
5689,Lancer GT 2.0 16V 160cv Aut.,Mitsubishi
6301,Lancer GT 2.0 16V 4X4 160cv Aut.,Mitsubishi
7313,Lancer GT 2.0 16V Aut.(By Armura-Blind.),Mitsubishi
1735,Lancer GTi Mec,Mitsubishi
7263,Lancer HL 2.0 16V 160cv Aut.,Mitsubishi
7314,Lancer HL 2.0 16V Aut.(By Armura-Blind.),Mitsubishi
7264,Lancer HLE 2.0 16V 160cv Aut.,Mitsubishi
7315,Lancer HLE 2.0 16V Aut.(By Armura-Blind),Mitsubishi
7433,Lancer HL-T 2.0 16V 160cv Aut.,Mitsubishi
1736,Lancer LS 1.8,Mitsubishi
5690,Lancer Sport Ralliart 2.0 16V TB Int. 5p,Mitsubishi
1737,Mirage ES,Mitsubishi
1738,Mirage GS 16V/ GLSi1.6,Mitsubishi
1739,Mirage LS,Mitsubishi
1740,Montero 2.8 Diesel,Mitsubishi
5503,OUTLANDER 2.0 16V 160cv Aut.,Mitsubishi
7265,OUTLANDER 2.2 165cv Diesel Aut.,Mitsubishi
4813,OUTLANDER 2.4 16V 170cv Aut.,Mitsubishi
4411,OUTLANDER 3.0/ GT 3.0 V6 Aut.,Mitsubishi
7981,OUTLANDER COMFORT 2.0 16V Aut.,Mitsubishi
8673,OUTLANDER GLS 2.0 16V 5p Aut.,Mitsubishi
8590,OUTLANDER HPE 2.0 16V 5p Aut.,Mitsubishi
8635,OUTLANDER HPE-S 2.2 Diesel 4x4 Aut.,Mitsubishi
8591,OUTLANDER HPE-S 3.0 V6 4x4 5p Aut.,Mitsubishi
7231,OUTLANDER PHEV Hybrid 2.0 16V 4x4 Aut.,Mitsubishi
9146,OUTLANDER Sport GLS 2.0 16V Flex Aut.,Mitsubishi
9147,OUTLANDER Sport HPE 2.0 16V Flex Aut.,Mitsubishi
9148,OUTLANDER Sport HPE 4x4 2.0 16V Flex Aut,Mitsubishi
7198,Pajero 3.2 4x4 T.I. Dies. 5p Aut,Mitsubishi
4979,Pajero DAKAR 3.2 4x4 T.I. Dies. 5p Aut.,Mitsubishi
4980,Pajero DAKAR 3.2 4x4 T.I. Dies. 5p Mec.,Mitsubishi
6071,Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut,Mitsubishi
5583,Pajero DAKAR/HPE 3.5 4x4 Flex 5p Aut.,Mitsubishi
1741,Pajero Evolution 4x4 3.5 V6,Mitsubishi
4802,Pajero Full GLS/GLS/PKHPE 3.2 Dies.TI 5p,Mitsubishi
1742,Pajero GLS 2.8 Diesel Turbo Aut.,Mitsubishi
1743,Pajero GLS 2.8 Diesel Turbo Mec.,Mitsubishi
1744,Pajero GLS 3.0 V6 2p Aut.,Mitsubishi
1745,Pajero GLS 3.0 V6 2p Mec.,Mitsubishi
1746,Pajero GLS 3.0 V6 4p Aut.,Mitsubishi
1747,Pajero GLS 3.0 V6 4p Mec.,Mitsubishi
1748,Pajero GLS 3.5 V6 2p Aut,Mitsubishi
1749,Pajero GLS 3.5 V6 2p Mec.,Mitsubishi
1750,Pajero GLS 3.5 V6 4p Aut.,Mitsubishi
1751,Pajero GLS 3.5 V6 4p Mec.,Mitsubishi
1752,Pajero GLS 3.5 V6 Top 2p Aut,Mitsubishi
1753,Pajero GLS 3.5 V6 Top 4p Aut,Mitsubishi
4333,Pajero GLS Full 3.8 V6 250cv 5p Aut.,Mitsubishi
1754,Pajero GLS HPE/HPE Full 3.8 233cv 3p Aut,Mitsubishi
1755,Pajero GLS HPE/HPE Full 3.8 233cv 5p Aut,Mitsubishi
1757,Pajero GLX 2.8 Diesel 4p Mec,Mitsubishi
1758,Pajero GLX 3.0 V6 4p Mec,Mitsubishi
1759,Pajero GLZ 2.8 4x4 Turbo Diesel,Mitsubishi
1760,Pajero GLZ 3.0 4x4 V6,Mitsubishi
8219,Pajero HD-S 3.2 4x4 T.I. Diesel 5p Mec.,Mitsubishi
7199,Pajero HPE 3.2 4x4 T.I. Dies. 5p Aut.,Mitsubishi
7200,Pajero HPE 3.5 4x4 Flex 5p Aut.,Mitsubishi
4803,Pajero HPE Full 3.2 4x4 T.I.Dies. 5p Aut,Mitsubishi
3972,Pajero HPE Full 3.2 4x4 T.I.Dies.3p Aut.,Mitsubishi
4334,Pajero HPE Full 3.8 V6 250cv 3p Aut.,Mitsubishi
4335,Pajero HPE Full 3.8 V6 250cv 5p Aut.,Mitsubishi
7358,Pajero HPE-S 3.2 4x4 T.I.Diesel 5p Aut.,Mitsubishi
1761,Pajero iO Aut.,Mitsubishi
1762,Pajero iO Mec.,Mitsubishi
1763,Pajero iO SE 1.8 16V Aut.,Mitsubishi
1764,Pajero iO SE 1.8 16V Mec.,Mitsubishi
7621,Pajero OUTDOOR 3.2 4x4 T.I. Dies.5p Aut.,Mitsubishi
1765,Pajero Sport 2.8 4x4 Diesel Aut.,Mitsubishi
1766,Pajero Sport 2.8 4x4 Diesel Mec.,Mitsubishi
1767,Pajero Sport 3.0 4x2 V6 Mec./Aut.,Mitsubishi
1768,Pajero Sport 3.0 4x4 V6 Mec./Aut.,Mitsubishi
4981,Pajero Sport 3.5 V6 Flex 4x4 Aut.,Mitsubishi
8674,Pajero Sport HPE 2.4 4x4 Diesel Aut.,Mitsubishi
4065,Pajero Sport HPE 2.5 4x4 Diesel Aut.,Mitsubishi
4066,Pajero Sport HPE 2.5 4x4 Diesel Mec.,Mitsubishi
3973,Pajero Sport HPE 3.5 4x4 200cv Aut.,Mitsubishi
9121,Pajero Sport HPE-S 2.4  4x4 Diesel Aut.,Mitsubishi
1769,Pajero Sport SE 3.0 4x2 V6 177cv Aut.,Mitsubishi
1770,Pajero Sport SE/ HPE 2.8 4x4 Diesel Aut.,Mitsubishi
1771,Pajero Sport SE/ HPE 3.0 4x4 177cv Aut.,Mitsubishi
1774,Pajero TR4 2.0 Blind. 16V 131cv 4x4 Aut.,Mitsubishi
1775,Pajero TR4 2.0 Blind. 16V 131cv 4x4 Mec.,Mitsubishi
5735,Pajero TR4 2.0 Flex 16V 4X2 Aut.,Mitsubishi
5736,Pajero TR4 2.0 Flex 16V 4X2 Mec.,Mitsubishi
1772,Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Aut.,Mitsubishi
1773,Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Mec.,Mitsubishi
4642,Pajero TR4 GLS 2.0 Flex 16V 4x4 Mec.,Mitsubishi
1776,Space Wagon GLS 2.0,Mitsubishi
1777,Space Wagon GLS 2.4,Mitsubishi
1778,Space Wagon GLXi 2.4 (Nova Série),Mitsubishi
1779,Space Wagon/ GLXi 2.4,Mitsubishi
1781,350Z 3.5 V6 280cv/ 312cv 2p,Nissan
1782,Altima GXE 2.4 16V,Nissan
1783,Altima SE 2.4 16V,Nissan
6644,ALTIMA SL 2.5 16V 4p Aut.,Nissan
1784,AX 6.5D Turbo Diesel,Nissan
1785,D-21 Pick-Up CD 4x2/4x4 2.7 Diesel,Nissan
1786,D-21 Pick-Up CS 4x2/4x4 2.7 Diesel,Nissan
8551,Frontier ATTAC.CD 4x4 2.3 Bi-TB Die. Aut,Nissan
1787,Frontier AX 3.2 CD Diesel,Nissan
1788,Frontier AX CD 4x4 2.5 TB Interc. Diesel,Nissan
1789,Frontier DX 3.2 CD Diesel,Nissan
5626,Frontier LE ATTACK CD 4x4 2.5 TB Die.Aut,Nissan
7887,Frontier LE CD 4x4 2.3 Bi-TB Diesel Aut.,Nissan
4262,Frontier LE CD 4x4 2.5 TB dies.(Import.),Nissan
4775,Frontier LE CD 4x4 2.5 TB Diesel Aut.,Nissan
4776,Frontier LE CD 4x4 2.5 TB Diesel Mec.,Nissan
6756,Frontier PLATINUM CD 4x4 2.5 TB Diesel,Nissan
6394,Frontier S CD 4x2 2.5 TB Diesel,Nissan
8636,Frontier S CD 4x4 2.3 TB Diesel Mec.,Nissan
6395,Frontier S CD 4x4 2.5 TB Diesel,Nissan
5627,Frontier SE ATTACK CD 4x2 2.5 TB Diesel,Nissan
5628,Frontier SE ATTACK CD 4x4 2.5 TB Diesel,Nissan
8132,Frontier SE CD 4x4 2.3 Bi-TB Diesel Aut.,Nissan
1790,Frontier SE Serrana CD 4x4 2.8 TB Dies,Nissan
4408,Frontier SE Vibe CD 2.8 TDI Dies.,Nissan
1792,Frontier SE/ SE ONE CD 4x2 2.8 TDI Dies,Nissan
4777,Frontier SE/SE Strik CD 4x2 2.5 TB Dies.,Nissan
4778,Frontier SE/SE Strik CD 4x4 2.5 TB Dies.,Nissan
1791,Frontier SE/SE Strik/ONE CD 4x4 2.8 Dies,Nissan
4519,Frontier SEL CD 4x4 2.5 TB Diesel,Nissan
4520,Frontier SEL CD 4x4 2.5 TB Diesel Aut.,Nissan
6241,Frontier SL CD 4x4 2.5TB Diesel Aut,Nissan
6967,Frontier SV AT. CD 4x4 2.5 TB Dies. Aut.,Nissan
6243,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,Nissan
6242,Frontier SV ATTACK CD 4x2 2.5 TB Diesel,Nissan
5135,Frontier XE  CD 4x4 2.5 TB Diesel,Nissan
1793,Frontier XE ATTACK CD 2.8 TDI Diesel,Nissan
4779,Frontier XE CD 4x2 2.5 TB Diesel,Nissan
8552,Frontier XE CD 4x4 2.3 Bi-TB Diesel Aut.,Nissan
1794,Frontier XE CS 4x2 2.8 TB Interc. Dies.,Nissan
1795,Frontier XE/ XE TIT. CD 4x2 2.8 TDI Dies,Nissan
1796,Frontier XE/ XE TIT. CD 4x4 2.8 TDI Dies,Nissan
7805,GT-R 3.8 V6 BiTurbo Aut.,Nissan
1797,Infinit 3.0,Nissan
9199,KICKS Active 1.6 16V Flex 5p Aut. (PCD),Nissan
7669,KICKS Rio 2016 1.6 16V FlexStar 5p Aut.,Nissan
8020,KICKS S 1.6 16V Flex 5p Aut.,Nissan
7982,KICKS S 1.6 16V FlexStar 5p Mec.,Nissan
8415,KICKS S Direct 1.6 16V Flex 5p Aut.(PCD),Nissan
7670,KICKS SL 1.6 16V FlexStar 5p Aut.,Nissan
8867,KICKS Special Ed. 1.6 16V Flex 5p Aut.,Nissan
8927,KICKS Special Ed.1.6 16V Flex 5p Mec.,Nissan
7983,KICKS SV 1.6 16V FlexStar 5p Aut.,Nissan
7839,KICKS SV Limited 1.6 16V Flex 5p Aut.,Nissan
8637,KICKS UCL 1.6 16V Flex 5p Aut.,Nissan
1798,King-Cab SE 4x4 3.0 V6,Nissan
8754,LEAF Aut. (Elétrico),Nissan
4864,LIVINA 1.6 16V Flex Fuel 5p,Nissan
4866,LIVINA 1.8 16V Flex Fuel Aut.,Nissan
4982,LIVINA GRAND 1.8 16V Flex Fuel Aut.,Nissan
4983,LIVINA GRAND 1.8 16V Flex Fuel Mec.,Nissan
5253,LIVINA GRAND S 1.8 16V Flex Fuel Aut.,Nissan
5254,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,Nissan
4984,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,Nissan
4985,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,Nissan
5474,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,Nissan
5255,LIVINA S 1.6 16V Flex Fuel Mec.,Nissan
5256,LIVINA S 1.8 16V Flex Fuel Aut.,Nissan
4865,LIVINA SL 1.6 16V Flex Fuel 5p,Nissan
4867,LIVINA SL 1.8 16V Flex Fuel Aut.,Nissan
5036,LIVINA X-GEAR 1.6 16V Flex Fuel Mec.,Nissan
5257,LIVINA X-GEAR S 1.6 16V Flex Fuel,Nissan
5037,LIVINA X-GEAR SL 1.6 16V Flex Fuel Mec.,Nissan
5038,LIVINA X-GEAR SL/X-GEAR 1.8 Flex F. Aut.,Nissan
7266,MARCH 1.0 12V Flex 5p,Nissan
7622,MARCH 1.0 12V FlexStart 5p,Nissan
5643,MARCH 1.0 16V Flex Fuel 5p,Nissan
6302,MARCH Rio2016 1.0 Flex Fuel 5p,Nissan
6303,MARCH Rio2016 1.6 Flex Fuel 5p,Nissan
7164,MARCH S 1.0 12V Flex 5p,Nissan
5644,MARCH S 1.0 16V Flex Fuel 5p,Nissan
5691,MARCH S 1.6 16V Flex Fuel 5p,Nissan
7709,MARCH S 1.6 16V FlexStart 5p,Nissan
6841,MARCH SL 1.6 16V Flex Fuel 5p,Nissan
7623,MARCH SL 1.6 16V FlexStart 5p Aut.,Nissan
7624,MARCH SL 1.6 16V FlexStart 5p Mec.,Nissan
5693,MARCH SR 1.6 16V Flex Fuel 5p,Nissan
7165,MARCH SV 1.0 12V Flex 5p,Nissan
6842,MARCH SV 1.0 16V Flex Fuel 5p,Nissan
5692,MARCH SV 1.6 16V Flex Fuel,Nissan
7625,MARCH SV 1.6 16V FlexStart 5p Aut.,Nissan
7626,MARCH SV 1.6 16V FlexStart 5p Mec.,Nissan
1799,Maxima 30G/ GLE 3.0 V6 24V,Nissan
1800,Maxima 30GV  Limited 3.0 V6 24V,Nissan
1801,Maxima 30GV/30GV Aero/ GV 3.0 V6 24V,Nissan
1802,Maxima 30J,Nissan
1803,Maxima GXE 3.0,Nissan
1804,Maxima SE 3.0 V6,Nissan
1805,Micra 1.0,Nissan
4193,MURANO SE 3.5 V6 24V 231cv Aut,Nissan
1806,NX 2000,Nissan
1807,NX 2000 Targa 2.0,Nissan
1808,Pathfinder LE 2.5 16V TDI Diesel Aut,Nissan
1809,Pathfinder LE 4.0 V6 24V 266cv Aut,Nissan
4577,Pathfinder SE 2.5 16V TDI Diesel Aut.,Nissan
1810,Pathfinder SE 3.3 V6 12V,Nissan
4578,Pathfinder SE 4.0 V6 24V 266cv Aut.,Nissan
1811,Pathfinder SE 4x4 3.0 12V Aut./Mec.,Nissan
1812,Pathfinder SE Luxo 3.3 V6 12V,Nissan
1813,Pathfinder SE Luxo 3.5 V6 24V 243cv,Nissan
1814,Pathfinder SE Titanium 3.3 V6 12V,Nissan
1815,Pathfinder XE 2.7 TB Diesel,Nissan
1816,Pathfinder XE 4x4,Nissan
1817,Pick-Up CD AX/ DX 4x4 Diesel,Nissan
1818,Pick-Up CS DX 4x4 Diesel,Nissan
1819,Pick-Up King Cab DX 2.7 4x2 Diesel,Nissan
1820,Primera GXE 2.0 16V,Nissan
1821,Quest GXE/ GLE/ SER,Nissan
1822,Quest XE 3.0 V6,Nissan
4294,Sentra 2.0/ 2.0 Flex Fuel 16V Aut.,Nissan
4295,Sentra 2.0/ 2.0 Flex Fuel 16V Mec.,Nissan
1823,Sentra GLE,Nissan
1824,Sentra GSX/ EX,Nissan
1825,Sentra GXE/ SER,Nissan
7595,Sentra S 2.0 FlexStart 16V Aut.,Nissan
4296,Sentra S 2.0/ 2.0 Flex Fuel 16V Aut.,Nissan
4297,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,Nissan
6212,Sentra SE 2.0 Flex 16V Aut.,Nissan
7596,Sentra SL 2.0 FlexStart 16V Aut.,Nissan
4298,Sentra SL 2.0/ 2.0 Flex Fuel 16V Aut.,Nissan
5645,Sentra SR 2.0 Flex Fuel 16V Aut.,Nissan
5646,Sentra SR 2.0 Flex Fuel 16V Mec.,Nissan
6616,Sentra SV 2.0 FlexStart 16V Aut.,Nissan
5647,Sentra UNIQUE 2.0 Flex Fuel 16V Aut.,Nissan
1826,Stanza XE 2.4 12V,Nissan
1827,SX 240 2.4,Nissan
1828,Terrano II SE 2.7 Diesel,Nissan
1829,Terrano II SLX 2.7 Diesel,Nissan
4404,TIIDA S 1.8/1.8 Flex 16V  Mec.,Nissan
4405,TIIDA S 1.8/1.8 Flex 16V Aut.,Nissan
5311,TIIDA Sedan 1.8 16V Flex Fuel 4p,Nissan
6188,TIIDA Sedan 1.8 16V Flex Fuel 4p Aut.,Nissan
4406,TIIDA SL 1.8/1.8 Flex 16V  Mec.,Nissan
4407,TIIDA SL 1.8/1.8 Flex 16V Aut.,Nissan
7166,VERSA 1.0 12V FlexStart 4p Mec.,Nissan
9231,VERSA Advance 1.6 16V Flex Aut.,Nissan
9232,VERSA Exclusive 1.6 16V Flex Aut.,Nissan
7167,VERSA S 1.0 12V FlexStart 4p Mec.,Nissan
5708,VERSA S 1.6 16V Flex Fuel 4p Mec.,Nissan
7627,VERSA S 1.6 16V FlexStart 4p Mec.,Nissan
9233,VERSA Sense 1.6 16V Flex Aut.,Nissan
9234,VERSA Sense 1.6 16V Flex Mec.,Nissan
5709,VERSA SL 1.6 16V Flex Fuel 4p Mec.,Nissan
7628,VERSA SL 1.6 16V FlexStart 4p Aut.,Nissan
7629,VERSA SL 1.6 16V FlexStart 4p Mec.,Nissan
8784,VERSA SL Direct 1.6 16V Flex  Aut. (PCD),Nissan
9060,VERSA Special Ed. 1.6 16V FlexStart Aut.,Nissan
5710,VERSA SV 1.6 16V Flex Fuel 4p Mec.,Nissan
7630,VERSA SV 1.6 16V FlexStart 4p Aut.,Nissan
7631,VERSA SV 1.6 16V FlexStart 4p Mec.,Nissan
7168,VERSA UNIQUE 1.6 16V Flex 4p Mec.,Nissan
